transaction_date,transaction_time,customer_id,quantity,line_item_amount,unit_price,product_group,product_category,product_type,current_wholesale_price,customer_since,customer_birth_year,customer_generation
4/3/2019,17:46:21,5026,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/20/2017,1968,Gen X
4/3/2019,16:17:22,5893,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,7/5/2017,1961,Baby Boomers
4/3/2019,14:59:54,5020,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/10/2017,1969,Gen X
4/3/2019,14:43:26,5435,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/9/2018,1973,Gen X
4/3/2019,9:02:14,5101,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/22/2017,1951,Baby Boomers
4/3/2019,14:02:32,5108,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/20/2018,1989,Older Millennials
4/3/2019,8:30:39,5198,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/17/2018,1986,Older Millennials
4/3/2019,10:31:13,5297,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/12/2017,1969,Gen X
4/3/2019,17:11:14,5617,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/26/2017,1988,Older Millennials
4/3/2019,14:57:49,5119,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/31/2017,1982,Older Millennials
4/3/2019,7:49:51,5289,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/25/2017,1972,Gen X
4/3/2019,17:42:59,5171,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,7/16/2017,1962,Baby Boomers
4/3/2019,9:24:42,5210,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/5/2018,1993,Younger Millennials
4/3/2019,16:59:26,5257,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/28/2017,1981,Older Millennials
4/3/2019,11:33:43,5525,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/20/2019,1996,Gen Z
4/3/2019,17:06:42,8018,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/17/2018,1988,Older Millennials
4/3/2019,16:32:09,8213,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/6/2019,1988,Older Millennials
4/3/2019,8:12:31,8487,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/27/2017,1970,Gen X
4/3/2019,9:33:50,8441,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/28/2018,1955,Baby Boomers
4/3/2019,13:43:50,8026,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/15/2018,1962,Baby Boomers
4/3/2019,13:57:28,8228,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/16/2017,1975,Gen X
4/3/2019,9:21:21,8052,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/7/2018,1996,Gen Z
4/3/2019,19:40:09,8099,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/21/2018,1959,Baby Boomers
4/3/2019,11:11:00,8319,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/14/2018,1965,Gen X
4/3/2019,18:48:49,8279,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,7/3/2018,1998,Gen Z
4/3/2019,12:13:15,8162,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/9/2018,1983,Older Millennials
4/4/2019,19:25:48,317,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/6/2017,1952,Baby Boomers
4/4/2019,17:47:32,110,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/1/2017,1968,Gen X
4/4/2019,19:06:07,727,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/13/2017,1964,Baby Boomers
4/4/2019,15:59:32,559,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/21/2018,1983,Older Millennials
4/4/2019,12:43:52,672,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/10/2019,1997,Gen Z
4/4/2019,19:59:02,733,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/1/2017,1967,Gen X
4/4/2019,11:41:12,436,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/10/2017,1967,Gen X
4/4/2019,13:32:03,379,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/14/2017,1960,Baby Boomers
4/4/2019,19:49:34,457,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/22/2017,1970,Gen X
4/4/2019,19:13:09,291,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/15/2019,1999,Gen Z
4/4/2019,13:19:45,5758,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/24/2017,1988,Older Millennials
4/4/2019,18:29:39,5664,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/17/2018,1975,Gen X
4/4/2019,12:50:23,5040,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/29/2018,1994,Younger Millennials
4/4/2019,15:00:47,5424,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/5/2017,1963,Baby Boomers
4/4/2019,8:38:09,5803,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/27/2018,1993,Younger Millennials
4/4/2019,16:35:04,5502,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/19/2018,1975,Gen X
4/4/2019,7:19:08,5842,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/22/2017,1983,Older Millennials
4/4/2019,14:05:39,5329,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/5/2017,1965,Gen X
4/4/2019,14:01:25,5821,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/25/2017,1981,Older Millennials
4/4/2019,13:49:07,5285,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/11/2018,1973,Gen X
4/4/2019,17:08:39,8261,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/20/2017,1952,Baby Boomers
4/4/2019,13:16:37,8117,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/22/2017,1984,Older Millennials
4/4/2019,8:58:12,8249,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/25/2019,1957,Baby Boomers
4/4/2019,18:18:00,8144,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/27/2018,1975,Gen X
4/4/2019,15:24:14,8184,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/6/2018,1991,Younger Millennials
4/4/2019,17:15:13,8206,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/6/2018,1986,Older Millennials
4/4/2019,18:49:27,8458,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/30/2018,1959,Baby Boomers
4/4/2019,16:40:46,8062,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/27/2017,1963,Baby Boomers
4/4/2019,16:30:25,8133,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/19/2017,2000,Gen Z
4/4/2019,16:29:10,8171,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/24/2018,1993,Younger Millennials
4/4/2019,15:00:37,8064,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/26/2018,1989,Older Millennials
4/4/2019,14:02:55,8380,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/31/2018,1953,Baby Boomers
4/4/2019,10:22:16,8296,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/8/2017,1999,Gen Z
4/5/2019,11:38:26,450,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/8/2017,1969,Gen X
4/5/2019,16:32:17,46,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/8/2017,1958,Baby Boomers
4/5/2019,12:14:28,109,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/29/2017,1968,Gen X
4/5/2019,18:19:11,117,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/20/2017,1970,Gen X
4/5/2019,13:00:19,135,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/9/2018,1973,Gen X
4/5/2019,18:19:50,476,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/31/2017,1972,Gen X
4/5/2019,15:48:19,116,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/17/2017,1969,Gen X
4/5/2019,15:37:48,341,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/27/2017,1955,Baby Boomers
4/5/2019,15:13:52,240,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/25/2018,1991,Younger Millennials
4/5/2019,12:19:01,396,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,7/19/2017,1962,Baby Boomers
4/5/2019,9:42:38,5170,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/28/2017,1953,Baby Boomers
4/5/2019,11:28:49,5568,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/18/2017,1981,Older Millennials
4/5/2019,17:16:41,5265,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/15/2018,1990,Younger Millennials
4/5/2019,15:32:10,5354,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/3/2018,1991,Younger Millennials
4/5/2019,14:20:30,5430,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/18/2018,1989,Older Millennials
4/5/2019,9:33:05,5114,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/2/2018,1996,Gen Z
4/5/2019,9:41:53,5220,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/23/2017,1968,Gen X
4/5/2019,15:16:38,5458,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/31/2017,1959,Baby Boomers
4/5/2019,16:30:46,5173,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/12/2017,1956,Baby Boomers
4/5/2019,13:00:19,8446,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/1/2018,1991,Younger Millennials
4/5/2019,16:58:41,8499,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/9/2017,1996,Gen Z
4/5/2019,15:01:08,8048,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/21/2018,1996,Gen Z
4/5/2019,9:27:52,8341,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/8/2017,1973,Gen X
4/5/2019,14:26:00,8384,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/28/2018,1991,Younger Millennials
4/5/2019,9:06:32,8395,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/30/2018,1999,Gen Z
4/5/2019,12:27:30,8077,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/6/2017,1974,Gen X
4/5/2019,17:00:34,8350,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/25/2017,1957,Baby Boomers
4/5/2019,18:04:15,8125,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/4/2018,1974,Gen X
4/5/2019,13:38:46,8420,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/2/2018,1962,Baby Boomers
4/5/2019,18:05:43,8420,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/2/2018,1962,Baby Boomers
4/5/2019,14:30:42,8256,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/16/2018,1996,Gen Z
4/5/2019,15:49:41,8200,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/16/2019,1987,Older Millennials
4/6/2019,15:37:42,643,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/12/2018,1993,Younger Millennials
4/6/2019,18:21:38,640,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/5/2018,1993,Younger Millennials
4/6/2019,12:14:11,505,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/1/2018,1976,Gen X
4/6/2019,13:24:50,250,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/22/2018,1992,Younger Millennials
4/6/2019,15:49:52,23,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/6/2017,1954,Baby Boomers
4/6/2019,12:04:14,697,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/2/2019,2000,Gen Z
4/6/2019,18:18:26,644,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/14/2018,1994,Younger Millennials
4/6/2019,13:04:32,727,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/13/2017,1964,Baby Boomers
4/6/2019,14:58:49,41,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/25/2017,1957,Baby Boomers
4/6/2019,19:01:38,574,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,7/22/2018,1985,Older Millennials
4/6/2019,17:43:37,722,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,7/2/2017,1961,Baby Boomers
4/6/2019,14:18:53,325,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/22/2017,1953,Baby Boomers
4/6/2019,14:10:15,274,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/27/2019,1996,Gen Z
4/6/2019,14:45:58,636,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/27/2018,1993,Younger Millennials
4/6/2019,14:20:10,5339,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/18/2017,1986,Older Millennials
4/6/2019,14:59:56,5229,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/21/2018,1977,Gen X
4/6/2019,14:48:22,5899,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/18/2018,1994,Younger Millennials
4/6/2019,8:33:25,5707,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/30/2018,1990,Younger Millennials
4/6/2019,18:19:15,5036,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/2/2017,1952,Baby Boomers
4/6/2019,9:15:48,5017,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/25/2019,1999,Gen Z
4/6/2019,15:42:13,5160,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/12/2018,1982,Older Millennials
4/6/2019,7:02:23,5824,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/13/2018,1990,Younger Millennials
4/6/2019,14:51:24,5757,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/10/2017,1971,Gen X
4/6/2019,9:58:59,5227,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/30/2017,1966,Gen X
4/6/2019,9:42:00,5774,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/10/2018,1993,Younger Millennials
4/6/2019,17:22:05,5919,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/8/2017,1984,Older Millennials
4/6/2019,9:21:03,8277,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/16/2017,1995,Gen Z
4/6/2019,12:00:48,8470,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/30/2017,1977,Gen X
4/6/2019,13:14:01,8312,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/6/2017,1959,Baby Boomers
4/6/2019,15:47:42,8292,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/12/2018,1980,Older Millennials
4/6/2019,13:11:41,8411,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/26/2017,1966,Gen X
4/6/2019,8:57:28,8483,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/3/2017,1957,Baby Boomers
4/6/2019,14:26:26,8059,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/24/2018,1964,Baby Boomers
4/6/2019,16:02:44,8327,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/16/2019,1987,Older Millennials
4/6/2019,13:13:48,8079,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/6/2017,1985,Older Millennials
4/6/2019,16:54:46,8121,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/25/2018,1996,Gen Z
4/6/2019,15:33:23,8415,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/6/2019,1997,Gen Z
4/6/2019,17:24:08,8239,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/5/2018,1997,Gen Z
4/6/2019,17:35:51,8069,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/25/2018,1967,Gen X
4/7/2019,9:55:28,589,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/22/2018,1987,Older Millennials
4/7/2019,15:18:44,206,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,7/23/2018,1985,Older Millennials
4/7/2019,12:01:37,774,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/5/2018,1988,Older Millennials
4/7/2019,7:41:57,688,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/15/2019,1999,Gen Z
4/7/2019,11:46:13,302,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/6/2017,1950,Baby Boomers
4/7/2019,15:09:16,598,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/10/2018,1988,Older Millennials
4/7/2019,7:39:14,311,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/24/2017,1951,Baby Boomers
4/7/2019,15:28:09,546,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/25/2018,1981,Older Millennials
4/7/2019,19:06:36,481,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/11/2018,1973,Gen X
4/7/2019,10:26:06,187,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/1/2018,1982,Older Millennials
4/7/2019,13:25:18,361,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/8/2017,1958,Baby Boomers
4/7/2019,9:12:41,681,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/28/2019,1998,Gen Z
4/7/2019,16:40:58,203,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,7/15/2018,1984,Older Millennials
4/7/2019,19:52:14,119,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/26/2017,1970,Gen X
4/7/2019,7:12:59,5344,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/3/2017,1955,Baby Boomers
4/7/2019,7:42:21,5824,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,10/13/2018,1990,Younger Millennials
4/7/2019,9:15:07,5842,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/22/2017,1983,Older Millennials
4/7/2019,7:13:09,5165,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/2/2017,1953,Baby Boomers
4/7/2019,9:42:52,5033,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/10/2018,1975,Gen X
4/7/2019,4:58:32,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/7/2019,1:29:26,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/7/2019,2:40:36,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/7/2019,11:09:54,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/7/2019,9:08:30,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/7/2019,10:38:24,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/7/2019,9:28:13,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/7/2019,8:28:17,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/7/2019,8:47:16,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/7/2019,12:51:26,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/7/2019,18:18:28,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/7/2019,14:51:43,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,8:10:25,544,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/21/2018,1981,Older Millennials
4/8/2019,10:08:52,798,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,3/23/2019,2000,Gen Z
4/8/2019,8:30:05,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,13:22:46,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,11:25:26,58,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/10/2017,1960,Baby Boomers
4/8/2019,11:06:30,135,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/9/2018,1973,Gen X
4/8/2019,15:14:24,676,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/18/2019,1998,Gen Z
4/8/2019,11:01:39,190,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/9/2018,1982,Older Millennials
4/8/2019,14:14:31,726,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/5/2017,1963,Baby Boomers
4/8/2019,16:11:55,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,15:26:51,481,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/11/2018,1973,Gen X
4/8/2019,7:59:01,5911,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,8/1/2017,1963,Baby Boomers
4/8/2019,10:28:12,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,7:51:24,5518,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/5/2017,1952,Baby Boomers
4/8/2019,9:15:18,5704,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/6/2019,2001,Gen Z
4/8/2019,8:17:35,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,11:01:18,5627,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/27/2019,1996,Gen Z
4/8/2019,12:26:38,5707,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/30/2018,1990,Younger Millennials
4/8/2019,19:59:21,5636,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/24/2018,1992,Younger Millennials
4/8/2019,20:11:38,5592,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,9/20/2018,1996,Gen Z
4/8/2019,14:22:31,5743,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/28/2018,1983,Older Millennials
4/8/2019,9:52:13,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,8:57:49,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,10:18:00,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,6:42:36,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,8:57:28,8036,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/6/2018,1992,Younger Millennials
4/8/2019,10:51:50,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,10:34:55,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,7:32:05,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,13:43:31,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,12:10:17,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,12:02:54,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,14:54:54,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/8/2019,16:20:21,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,10:52:00,37,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/13/2017,1956,Baby Boomers
4/9/2019,10:10:07,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,7:36:59,33,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/2/2017,1955,Baby Boomers
4/9/2019,9:35:05,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,9:07:51,788,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/30/2018,1995,Gen Z
4/9/2019,18:52:51,533,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/28/2018,1979,Gen X
4/9/2019,18:47:47,35,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/8/2017,1956,Baby Boomers
4/9/2019,13:13:41,476,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,12/31/2017,1972,Gen X
4/9/2019,16:45:07,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,17:31:18,318,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/8/2017,1952,Baby Boomers
4/9/2019,19:33:16,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,12:44:47,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,14:07:31,306,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/14/2017,1951,Baby Boomers
4/9/2019,16:25:05,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,8:18:24,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,10:09:03,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,8:00:14,5020,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,11/10/2017,1969,Gen X
4/9/2019,8:56:24,5315,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,6/13/2017,1984,Older Millennials
4/9/2019,10:20:57,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,9:38:20,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,13:20:48,5818,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,2/14/2018,1975,Gen X
4/9/2019,16:58:58,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,13:58:37,5593,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,5/3/2018,1992,Younger Millennials
4/9/2019,9:47:29,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,7:12:33,8192,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,1/4/2018,1963,Baby Boomers
4/9/2019,8:36:45,,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,9:29:36,,2,6.2,3.1,Beverages,Tea,Brewed Chai tea,0.78,,,
4/9/2019,9:43:24,8110,1,3.1,3.1,Beverages,Tea,Brewed Chai tea,0.78,4/10/2017,1951,Baby Boomers
